dataset,lang,kind,model,family,variant,missed,gold_spans,missed_pct,missed_ci_low_reported,missed_ci_high_reported,hidden_pct_reported,char_f1_reported,char_precision_reported,char_recall_reported,train,dropped_spans,fp_rows,fp_chars
nym-multi,multi,pii,gliner-stream-pii,gliner,base,3472,8169,42.50214224507284,41.0,44.1,51.6,0.658,0.894,0.521,False,0,7/7,39
nym-multi,multi,pii,gliner2-hivetrace-uni,gliner2,base,3571,8169,43.71404088627739,42.4,45.0,53.3,0.709,0.896,0.587,False,0,1/7,6
nym-multi,multi,pii,gliner2-large,gliner2,base,3648,8169,44.65662871832538,43.2,46.1,52.8,0.681,0.898,0.549,False,0,0/7,0
nym-multi,multi,pii,gliner-urchade,gliner,base,3725,8169,45.59921655037336,44.3,47.0,53.3,0.721,0.923,0.591,False,0,0/7,0
nym-multi,multi,pii,gliner2-vladlinv,gliner2,base,3750,8169,45.90525156077855,44.3,47.7,53.6,0.681,0.957,0.528,False,0,0/7,0
nym-multi,multi,pii,gliner25-fastino,gliner2,base,4783,8169,58.55061819072102,57.1,60.0,39.6,0.578,0.957,0.414,False,0,0/7,0
nym-multi,multi,pii,gliner-pii-base,gliner,base,4874,8169,59.66458562859591,58.5,61.0,39.1,0.573,0.909,0.419,False,0,1/7,4
nym-multi,multi,pii,gliner-multi-v21,gliner,base,4902,8169,60.00734484024972,58.7,61.4,37.4,0.475,0.864,0.328,False,0,0/7,0
nym-multi,multi,pii,davlan-xlmr,hf,base,5122,8169,62.7004529318154,61.7,63.7,33.1,0.423,0.862,0.28,False,0,1/7,5
nym-multi,multi,pii,ner-ru-yqelz,hf,base,5127,8169,62.76165993389644,61.8,63.7,33.1,0.401,0.724,0.277,False,0,0/7,0
nym-multi,multi,pii,davlan-mbert,hf,base,5248,8169,64.24286938425756,63.1,65.3,31.0,0.401,0.816,0.266,False,0,1/7,5
nym-multi,multi,pii,ner-ru-gherman,hf,base,5462,8169,66.86252907332599,65.8,68.0,27.1,0.351,0.94,0.216,False,0,0/7,0
nym-multi,multi,pii,stanza-ru,stanza,base,6443,8169,78.87134288162565,77.7,80.0,16.6,0.211,0.312,0.159,False,0,7/7,60
nym-multi,multi,pii,fef2-secret-ru,hf,base,7078,8169,86.6446321459175,85.7,87.7,11.7,0.28,0.897,0.166,False,0,0/7,0
nym-multi,multi,pii,rules-ru,rules,base,7318,8169,89.58256824580732,88.9,90.3,10.0,0.311,0.956,0.186,False,0,0/7,0
nym-multi,multi,pii,spacy-ru-lg,spacy,base,7381,8169,90.3537764720284,89.4,91.3,8.7,0.125,0.235,0.085,False,0,0/7,0
nym-multi,multi,pii,natasha,natasha,base,7898,8169,96.68258048720773,96.1,97.2,2.8,0.046,0.648,0.024,False,0,0/7,0
nym-multi,multi,pii,spacy-alrosait,spacy,base,8028,8169,98.27396254131473,97.9,98.7,1.4,0.027,0.779,0.014,False,0,0/7,0
nym-ru,ru,pii,nym-base,hf,base,0,9497,0.0,0.0,0.0,100.0,0.999,0.997,1.0,True,0,0/0,0
nym-ru,ru,pii,nym-small,onnx,base,0,9497,0.0,0.0,0.0,100.0,0.998,0.997,1.0,True,0,0/0,0
nym-ru,ru,pii,nym-base+cpu-int8,hf,cpu-int8,7,9497,0.0737074865747078,0.0,0.1,99.8,0.998,0.997,0.999,True,0,0/0,0
nym-ru,ru,pii,pplx+cpu-int8,pplx,cpu-int8,47,9497,0.4948931241444667,0.4,0.6,95.6,0.853,0.757,0.977,False,0,0/0,0
nym-ru,ru,pii,pplx,pplx,base,374,9497,3.9380857112772456,3.6,4.3,94.0,0.911,0.899,0.925,False,0,0/0,0
nym-ru,ru,pii,mmbert32k,hf,base,806,9497,8.48689059703064,7.9,9.1,63.4,0.884,0.95,0.826,False,0,0/0,0
nym-ru,ru,pii,opf-ru,opf,base,1096,9497,11.540486469411393,10.9,12.2,75.7,0.894,0.952,0.842,False,0,0/0,0
nym-ru,ru,pii,apararti,opf,base,1097,9497,11.551016110350638,10.9,12.3,82.0,0.862,0.85,0.875,False,0,0/0,0
nym-ru,ru,pii,openmed-multilingual,hf,base,1127,9497,11.866905338527957,11.2,12.5,76.8,0.881,0.956,0.818,False,0,0/0,0
nym-ru,ru,pii,openai-base-onnx,onnx,base,1170,9497,12.319679898915448,11.6,13.1,82.4,0.852,0.828,0.877,False,0,0/0,0
nym-ru,ru,pii,openai-base,opf,base,1171,9497,12.33020953985469,11.6,13.1,82.4,0.852,0.828,0.877,False,0,0/0,0
nym-ru,ru,pii,bardsai-eu,onnx,base,1320,9497,13.899126039802043,13.2,14.6,74.2,0.872,0.903,0.844,False,0,0/0,0
nym-ru,ru,pii,gliner-nvidia,gliner,base,1343,9497,14.141307781404654,13.4,15.0,82.2,0.891,0.932,0.854,False,0,0/0,0
nym-ru,ru,pii,gliner-nvidia-ru,gliner,base,1489,9497,15.678635358534274,14.9,16.5,80.7,0.893,0.952,0.841,False,0,0/0,0
nym-ru,ru,pii,ru-pii-ner,rupii,base,1492,9497,15.710224281352007,14.7,16.8,83.4,0.864,0.93,0.807,False,0,0/0,0
nym-ru,ru,pii,gliner2-fastino-ru,gliner2,base,1696,9497,17.858271032957777,17.1,18.7,77.7,0.87,0.949,0.803,False,1,0/0,0
nym-ru,ru,pii,opf-kz-ru,opf,base,1748,9497,18.405812361798464,17.6,19.3,73.9,0.81,0.837,0.784,False,0,0/0,0
nym-ru,ru,pii,gliner2-fastino,gliner2,base,1790,9497,18.84805728124671,18.0,19.7,76.1,0.871,0.956,0.8,False,0,0/0,0
nym-ru,ru,pii,gliner2-hivetrace-omni-ru,gliner2,base,1799,9497,18.942824049699905,18.1,19.7,74.8,0.867,0.952,0.797,False,0,0/0,0
nym-ru,ru,pii,ru-legal-ner+cpu-int8,hf,cpu-int8,1861,9497,19.595661787933032,18.8,20.4,64.2,0.827,0.87,0.787,False,0,0/0,0
nym-ru,ru,pii,ru-legal-ner+cpu,hf,cpu,1928,9497,20.30114773086238,19.5,21.2,63.7,0.824,0.872,0.782,False,0,0/0,0
nym-ru,ru,pii,ru-legal-ner,hf,base,1928,9497,20.30114773086238,19.5,21.2,63.7,0.824,0.872,0.782,False,0,0/0,0
nym-ru,ru,pii,gliner2-hivetrace-omni,gliner2,base,1939,9497,20.416973781194063,19.6,21.3,72.8,0.867,0.965,0.787,False,0,0/0,0
nym-ru,ru,pii,openmed-nemotron,hf,base,2091,9497,22.017479203959144,21.1,22.9,63.8,0.739,0.765,0.714,False,0,0/0,0
nym-ru,ru,pii,gliner-pii-edge,gliner,base,2295,9497,24.165525955564917,23.2,25.1,68.5,0.781,0.853,0.72,False,0,0/0,0
nym-ru,ru,pii,pii-shield-onnx,onnx,base,2572,9497,27.082236495735497,26.1,28.0,58.9,0.784,0.911,0.689,False,0,0/0,0
nym-ru,ru,pii,traciora,opf,base,2726,9497,28.70380120037907,27.7,29.7,60.6,0.775,0.846,0.714,False,0,0/0,0
nym-ru,ru,pii,opf-ru-v2,opf,base,2810,9497,29.58829103927556,28.7,30.5,62.0,0.786,0.897,0.699,False,0,0/0,0
nym-ru,ru,pii,kalyan-ettin,hf,base,2889,9497,30.420132673475834,29.4,31.5,53.4,0.745,0.932,0.621,False,0,0/0,0
nym-ru,ru,pii,gliner2-vladlinv-ru,gliner2,base,3214,9497,33.842265978730126,32.6,35.2,65.6,0.766,0.961,0.636,False,0,0/0,0
nym-ru,ru,pii,nuner-zero,gliner,base,3237,9497,34.08444772033274,32.8,35.2,58.6,0.764,0.843,0.698,False,0,0/0,0
nym-ru,ru,pii,gliner2-vladlinv,gliner2,base,3275,9497,34.48457407602401,33.3,35.8,64.7,0.762,0.961,0.632,False,0,0/0,0
nym-ru,ru,pii,gliner-stream-pii,gliner,base,3374,9497,35.52700852900916,34.4,36.7,54.1,0.717,0.93,0.583,False,0,0/0,0
nym-ru,ru,pii,mmbert32k+cpu-int8,hf,cpu-int8,3437,9497,36.19037590818153,35.1,37.2,27.2,0.648,0.916,0.502,False,0,0/0,0
nym-ru,ru,pii,gliner2-large,gliner2,base,3485,9497,36.695798673265244,35.5,37.9,59.0,0.745,0.887,0.642,False,0,0/0,0
nym-ru,ru,pii,gliner-urchade,gliner,base,3907,9497,41.1393071496262,40.0,42.3,56.3,0.786,0.922,0.685,False,0,0/0,0
nym-ru,ru,pii,fef2-secret-ru,hf,base,3974,9497,41.84479309255554,40.8,42.9,48.0,0.682,0.879,0.558,False,0,0/0,0
nym-ru,ru,pii,gliner25-fastino-ru,gliner2,base,4047,9497,42.61345688112036,41.4,43.8,55.1,0.708,0.958,0.562,False,0,0/0,0
nym-ru,ru,pii,gliner2-hivetrace-uni,gliner2,base,4206,9497,44.28766979046014,43.3,45.3,49.7,0.723,0.937,0.589,False,0,0/0,0
nym-ru,ru,pii,gliner-urchade-ru,gliner,base,4475,9497,47.120143203116776,45.9,48.4,51.7,0.742,0.917,0.623,False,0,0/0,0
nym-ru,ru,pii,fef2-secret-ru+cpu-int8,hf,cpu-int8,4543,9497,47.836158786985365,46.8,48.9,42.9,0.641,0.889,0.501,False,0,0/0,0
nym-ru,ru,pii,gravitee-small+cpu-int8,hf,cpu-int8,5157,9497,54.301358323681164,53.0,55.5,36.2,0.548,0.675,0.462,False,0,0/0,0
nym-ru,ru,pii,stanza-ru,stanza,base,5165,9497,54.385595451195115,53.3,55.5,33.4,0.476,0.71,0.358,False,0,0/0,0
nym-ru,ru,pii,gravitee-small,hf,base,5218,9497,54.94366642097504,53.7,56.1,36.2,0.561,0.717,0.461,False,0,0/0,0
nym-ru,ru,pii,gliner25-fastino,gliner2,base,5256,9497,55.34379277666631,53.9,56.6,41.9,0.64,0.974,0.477,False,0,0/0,0
nym-ru,ru,pii,gliner-multi-v21-ru,gliner,base,5278,9497,55.57544487732968,54.5,56.6,39.4,0.526,0.816,0.388,False,0,0/0,0
nym-ru,ru,pii,gliner-multi-v21,gliner,base,5417,9497,57.03906496788459,55.8,58.2,37.5,0.525,0.83,0.384,False,0,0/0,0
nym-ru,ru,pii,gliner-pii-base,gliner,base,5725,9497,60.28219437717174,59.3,61.3,35.1,0.58,0.926,0.422,False,0,0/0,0
nym-ru,ru,pii,ner-ru-yqelz,hf,base,5857,9497,61.67210698115194,60.8,62.6,29.8,0.442,0.682,0.327,False,0,0/0,0
nym-ru,ru,pii,ner-ru-gherman,hf,base,5902,9497,62.145940823417924,61.1,63.2,25.4,0.441,0.947,0.287,False,0,0/0,0
nym-ru,ru,pii,ner-ru-gherman-onnx,onnx,base,5925,9497,62.38812256502053,61.3,63.4,25.3,0.437,0.947,0.284,False,0,0/0,0
nym-ru,ru,pii,kalyan-ettin+cpu-int8,hf,cpu-int8,5948,9497,62.630304306623145,61.5,63.8,20.3,0.43,0.914,0.281,False,0,0/0,0
nym-ru,ru,pii,gliner2-hivetrace-uni-ru,gliner2,base,5966,9497,62.819837843529534,61.8,63.8,35.6,0.462,0.956,0.304,False,0,0/0,0
nym-ru,ru,pii,spacy-ru-lg,spacy,base,6015,9497,63.33579024955249,62.4,64.2,30.5,0.442,0.777,0.309,False,0,0/0,0
nym-ru,ru,pii,ner-ru-gherman+cpu-int8,hf,cpu-int8,6042,9497,63.620090554912075,62.6,64.7,24.8,0.426,0.959,0.274,False,0,0/0,0
nym-ru,ru,pii,davlan-xlmr,hf,base,6051,9497,63.71485732336527,62.8,64.7,29.7,0.46,0.83,0.318,False,0,0/0,0
nym-ru,ru,pii,davlan-mbert,hf,base,6087,9497,64.09392439717806,63.2,65.0,28.5,0.438,0.84,0.296,False,0,0/0,0
nym-ru,ru,pii,spacy-alrosait,spacy,base,6264,9497,65.95767084342424,64.9,67.1,31.1,0.418,0.835,0.279,False,0,0/0,0
nym-ru,ru,pii,davlan-mbert+cpu-int8,hf,cpu-int8,6264,9497,65.95767084342424,65.0,66.9,25.6,0.418,0.873,0.274,False,0,0/0,0
nym-ru,ru,pii,natasha,natasha,base,6304,9497,66.378856480994,65.5,67.3,27.5,0.394,0.761,0.266,False,0,0/0,0
nym-ru,ru,pii,davlan-xlmr+cpu-int8,hf,cpu-int8,7034,9497,74.0654943666421,73.2,75.0,17.9,0.313,0.899,0.189,False,0,0/0,0
nym-ru,ru,pii,rules-ru,rules,base,7493,9497,78.89859955775508,78.1,79.7,20.8,0.501,0.971,0.337,False,0,0/0,0
nym-ru,ru,pii,gliner-pii-edge+cpu-int8,gliner,cpu-int8,7506,9497,79.03548488996525,78.1,79.9,18.3,0.32,0.9,0.194,False,0,0/0,0
nym-ru,ru,pii,gliner-pii-base+cpu-int8,gliner,cpu-int8,9496,9497,99.98947035906076,100.0,100.0,0.0,0.0,1.0,0.0,False,0,0/0,0
nym-ru,ru,pii,betterleaks,leaks,base,9497,9497,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
nym-ru,ru,pii,gitleaks,leaks,base,9497,9497,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
nym-ru,ru,pii,gliner-multi-v21+cpu-int8,gliner,cpu-int8,9497,9497,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
nym-ru,ru,pii,gliner-multi-v21-ru+cpu-int8,gliner,cpu-int8,9497,9497,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
nym-ru,ru,pii,gliner-nvidia+cpu-int8,gliner,cpu-int8,9497,9497,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
nym-ru,ru,pii,gliner-nvidia-ru+cpu-int8,gliner,cpu-int8,9497,9497,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
nym-ru,ru,pii,gliner-urchade+cpu-int8,gliner,cpu-int8,9497,9497,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
nym-ru,ru,pii,gliner-urchade-ru+cpu-int8,gliner,cpu-int8,9497,9497,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
privy,en,pii,gravitee-small,hf,base,8,1899,0.421274354923644,0.2,0.8,99.2,0.878,0.783,0.997,False,0,256/530,2577
privy,en,pii,nym-base,hf,base,69,1899,3.6334913112164298,2.8,4.6,83.4,0.47,0.312,0.952,False,0,413/530,15527
privy,en,pii,pplx,pplx,base,96,1899,5.055292259083728,4.0,6.2,91.8,0.419,0.27,0.93,False,0,402/530,18955
privy,en,pii,nym-small,onnx,base,128,1899,6.740389678778304,5.6,8.0,79.1,0.46,0.307,0.923,False,0,401/530,15032
privy,en,pii,openmed-multilingual,hf,base,321,1899,16.903633491311215,15.0,19.1,82.3,0.698,0.648,0.756,True,0,313/530,3962
privy,en,pii,gliner-nvidia,gliner,base,330,1899,17.377567140600316,15.6,19.2,78.8,0.545,0.409,0.817,False,0,437/530,9914
privy,en,pii,nuner-zero,gliner,base,380,1899,20.01053185887309,17.9,22.0,76.7,0.786,0.731,0.851,False,0,191/530,2926
privy,en,pii,gliner2-fastino,gliner2,base,381,1899,20.063191153238545,18.2,21.9,77.5,0.63,0.535,0.766,False,0,272/530,5651
privy,en,pii,mmbert32k,hf,base,425,1899,22.38020010531859,20.5,24.5,60.4,0.558,0.43,0.796,False,0,368/530,8206
privy,en,pii,gliner2-hivetrace-omni,gliner2,base,464,1899,24.433912585571353,22.4,26.6,74.0,0.548,0.437,0.733,False,0,324/530,7729
privy,en,pii,apararti,opf,base,464,1899,24.433912585571353,22.3,26.7,69.2,0.419,0.289,0.76,False,0,372/530,14063
privy,en,pii,opf-kz-ru,opf,base,473,1899,24.907846234860454,22.8,27.1,68.5,0.417,0.288,0.756,False,0,351/530,13782
privy,en,pii,opf-ru,opf,base,480,1899,25.276461295418642,23.3,27.5,59.9,0.362,0.248,0.667,False,0,410/530,15693
privy,en,pii,kalyan-ettin,hf,base,481,1899,25.329120589784097,23.3,27.4,55.5,0.547,0.455,0.686,False,0,339/530,6464
privy,en,pii,pii-shield-onnx,onnx,base,529,1899,27.85676671932596,25.4,30.4,63.9,0.108,0.058,0.711,False,0,421/530,76265
privy,en,pii,openai-base,opf,base,592,1899,31.17430226434966,28.9,33.7,63.8,0.418,0.299,0.692,False,0,283/530,11713
privy,en,pii,gliner2-large,gliner2,base,596,1899,31.38493944181148,29.3,33.6,64.6,0.562,0.488,0.662,False,7,317/530,5822
privy,en,pii,gliner-stream-pii,gliner,base,607,1899,31.96419167983149,29.9,34.0,66.1,0.746,0.874,0.652,False,0,135/530,1252
privy,en,pii,gliner25-fastino,gliner2,base,702,1899,36.96682464454976,34.6,39.4,61.2,0.623,0.631,0.616,False,1,168/530,3737
privy,en,pii,gliner-urchade,gliner,base,751,1899,39.54713006845708,37.0,42.2,59.3,0.486,0.401,0.619,False,0,270/530,7064
privy,en,pii,opf-ru-v2,opf,base,751,1899,39.54713006845708,37.2,41.9,51.1,0.385,0.281,0.612,False,0,282/530,11020
privy,en,pii,traciora,opf,base,762,1899,40.12638230647709,37.6,42.7,49.8,0.378,0.28,0.584,False,0,276/530,10851
privy,en,pii,gliner2-hivetrace-uni,gliner2,base,782,1899,41.1795681937862,38.5,43.8,56.8,0.408,0.338,0.514,False,0,363/530,8515
privy,en,pii,gliner-pii-base,gliner,base,792,1899,41.70616113744076,39.4,44.1,57.6,0.552,0.536,0.57,False,0,245/530,4165
privy,en,pii,openmed-nemotron,hf,base,809,1899,42.6013691416535,40.1,45.1,42.1,0.45,0.356,0.611,False,0,329/530,8326
privy,en,pii,ru-pii-ner,rupii,base,868,1899,45.708267509215375,43.0,48.2,49.3,0.474,0.448,0.502,False,0,244/530,4426
privy,en,pii,gliner-pii-edge,gliner,base,908,1899,47.8146392838336,45.5,50.1,48.6,0.351,0.263,0.526,False,0,381/530,12038
privy,en,pii,ru-legal-ner,hf,base,921,1899,48.49921011058452,46.0,51.3,35.2,0.301,0.217,0.492,False,0,435/530,15720
privy,en,pii,bardsai-eu,onnx,base,971,1899,51.132174828857295,48.5,53.9,35.0,0.419,0.336,0.557,False,0,218/530,8231
privy,en,pii,gliner-multi-v21,gliner,base,1072,1899,56.4507635597683,53.8,59.1,39.2,0.345,0.301,0.403,False,0,215/530,7516
privy,en,pii,davlan-mbert,hf,base,1147,1899,60.40021063717746,57.6,63.0,30.3,0.509,0.959,0.346,False,0,12/530,144
privy,en,pii,davlan-xlmr,hf,base,1223,1899,64.40231700895208,61.9,66.8,26.5,0.496,0.986,0.331,False,0,2/530,17
privy,en,pii,ner-ru-gherman,hf,base,1242,1899,65.40284360189574,62.8,68.0,20.6,0.386,0.945,0.242,False,0,15/530,133
privy,en,pii,ner-ru-yqelz,hf,base,1246,1899,65.61348077935756,63.5,67.8,23.5,0.44,0.567,0.359,False,0,154/530,2625
privy,en,pii,gliner2-vladlinv,gliner2,base,1257,1899,66.19273301737756,63.3,68.9,33.3,0.349,0.428,0.295,False,0,93/530,2197
privy,en,pii,stanza-ru,stanza,base,1518,1899,79.93680884676145,77.9,82.0,11.1,0.173,0.152,0.201,False,0,475/530,11231
privy,en,pii,rules-ru,rules,base,1607,1899,84.623486045287,82.8,86.4,15.2,0.384,0.963,0.24,False,0,4/530,82
privy,en,pii,natasha,natasha,base,1721,1899,90.62664560294893,89.3,91.9,8.8,0.09,0.119,0.072,False,0,180/530,5308
privy,en,pii,fef2-secret-ru,hf,base,1756,1899,92.46972090573986,91.2,93.7,6.4,0.155,0.515,0.091,False,0,65/530,1017
privy,en,pii,spacy-ru-lg,spacy,base,1818,1899,95.73459715639811,94.7,96.7,3.2,0.052,0.08,0.038,False,0,135/530,4557
privy,en,pii,spacy-alrosait,spacy,base,1899,1899,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/530,0
redact-multi,multi,pii,bardsai-eu,onnx,base,1909,22864,8.349370188943317,7.6,9.1,80.0,0.755,0.709,0.808,False,0,0/0,0
redact-multi,multi,pii,pplx,pplx,base,2427,22864,10.614940517844646,9.9,11.3,87.0,0.705,0.626,0.806,False,0,0/0,0
redact-multi,multi,pii,mmbert32k,hf,base,2458,22864,10.750524842547236,10.0,11.6,62.4,0.595,0.503,0.73,False,0,0/0,0
redact-multi,multi,pii,gliner-urchade,gliner,base,3534,22864,15.456613016095172,14.5,16.5,82.0,0.663,0.593,0.752,False,0,0/0,0
redact-multi,multi,pii,gliner2-fastino,gliner2,base,3535,22864,15.460986703988803,14.3,16.6,78.9,0.694,0.686,0.701,False,2,0/0,0
redact-multi,multi,pii,gliner2-hivetrace-omni,gliner2,base,3652,22864,15.972708187543736,14.9,17.1,78.4,0.717,0.73,0.705,False,0,0/0,0
redact-multi,multi,pii,gliner-nvidia,gliner,base,3960,22864,17.319804058782367,16.1,18.6,62.2,0.623,0.572,0.685,False,0,0/0,0
redact-multi,multi,pii,nym-base,hf,base,4132,22864,18.072078376487053,17.0,19.1,59.4,0.662,0.653,0.671,False,0,0/0,0
redact-multi,multi,pii,pii-shield-onnx,onnx,base,4216,22864,18.439468159552135,16.9,20.1,70.2,0.329,0.208,0.79,False,0,0/0,0
redact-multi,multi,pii,nym-small,onnx,base,4726,22864,20.67004898530441,19.3,22.0,57.9,0.657,0.662,0.653,False,0,0/0,0
redact-multi,multi,pii,nuner-zero,gliner,base,4925,22864,21.540412876137157,20.0,23.1,73.4,0.662,0.602,0.735,False,0,0/0,0
redact-multi,multi,pii,openmed-multilingual,hf,base,5105,22864,22.327676696990903,21.1,23.5,54.5,0.614,0.594,0.634,False,0,0/0,0
redact-multi,multi,pii,gliner2-hivetrace-uni,gliner2,base,5321,22864,23.272393282015397,22.0,24.6,72.4,0.689,0.747,0.64,False,0,0/0,0
redact-multi,multi,pii,opf-ru,opf,base,5761,22864,25.196815955213435,24.1,26.3,58.3,0.591,0.578,0.604,False,0,0/0,0
redact-multi,multi,pii,apararti,opf,base,5922,22864,25.900979706088172,24.5,27.4,68.3,0.616,0.549,0.701,False,0,0/0,0
redact-multi,multi,pii,openai-base,opf,base,6399,22864,27.987228831350595,26.7,29.4,68.2,0.623,0.589,0.661,False,0,0/0,0
redact-multi,multi,pii,gliner25-fastino,gliner2,base,6528,22864,28.551434569629112,27.3,29.9,67.6,0.675,0.757,0.609,False,0,0/0,0
redact-multi,multi,pii,openmed-nemotron,hf,base,6609,22864,28.905703289013296,27.7,30.1,46.5,0.484,0.416,0.578,False,0,0/0,0
redact-multi,multi,pii,opf-kz-ru,opf,base,7020,22864,30.70328901329601,29.4,32.1,63.4,0.598,0.545,0.663,False,0,0/0,0
redact-multi,multi,pii,kalyan-ettin,hf,base,7114,22864,31.114415675297412,29.5,32.8,44.2,0.543,0.522,0.565,False,0,0/0,0
redact-multi,multi,pii,gliner-multi-v21,gliner,base,7354,22864,32.16410076976907,30.7,33.6,60.6,0.546,0.594,0.504,False,0,0/0,0
redact-multi,multi,pii,gliner2-large,gliner2,base,7475,22864,32.69331700489853,31.3,34.1,62.3,0.61,0.62,0.6,False,1,0/0,0
redact-multi,multi,pii,gravitee-small,hf,base,7903,22864,34.56525542337299,33.0,36.2,59.4,0.51,0.454,0.582,False,0,0/0,0
redact-multi,multi,pii,davlan-xlmr,hf,base,8150,22864,35.64555633310007,34.2,37.0,55.5,0.539,0.708,0.435,False,0,0/0,0
redact-multi,multi,pii,opf-ru-v2,opf,base,8728,22864,38.17354793561931,36.8,39.6,52.3,0.647,0.81,0.539,False,0,0/0,0
redact-multi,multi,pii,davlan-mbert,hf,base,8759,22864,38.3091322603219,36.8,39.7,53.7,0.507,0.685,0.402,False,0,0/0,0
redact-multi,multi,pii,ru-legal-ner,hf,base,8902,22864,38.934569629111266,37.2,40.6,39.3,0.33,0.232,0.571,False,0,0/0,0
redact-multi,multi,pii,traciora,opf,base,8987,22864,39.30633310006998,38.0,40.7,52.3,0.65,0.792,0.552,False,0,0/0,0
redact-multi,multi,pii,ner-ru-gherman,hf,base,9115,22864,39.86616515045486,38.5,41.3,36.5,0.478,0.833,0.335,False,0,0/0,0
redact-multi,multi,pii,ru-pii-ner,rupii,base,9360,22864,40.93771868439468,39.0,42.9,55.9,0.607,0.742,0.514,False,0,0/0,0
redact-multi,multi,pii,ner-ru-yqelz,hf,base,10096,22864,44.15675297410777,42.7,45.6,45.8,0.46,0.565,0.388,False,0,0/0,0
redact-multi,multi,pii,stanza-ru,stanza,base,10925,22864,47.78254023792862,45.7,49.8,42.4,0.277,0.228,0.353,False,0,0/0,0
redact-multi,multi,pii,gliner2-vladlinv,gliner2,base,11236,22864,49.14275717284814,47.3,51.0,49.3,0.571,0.894,0.419,False,0,0/0,0
redact-multi,multi,pii,gliner-stream-pii,gliner,base,11978,22864,52.388033589923026,50.9,53.8,35.8,0.47,0.738,0.344,False,0,0/0,0
redact-multi,multi,pii,gliner-pii-edge,gliner,base,12160,22864,53.18404478656403,51.8,54.7,41.7,0.483,0.484,0.482,False,0,0/0,0
redact-multi,multi,pii,gliner-pii-base,gliner,base,15174,22864,66.3663400979706,64.9,67.8,27.9,0.451,0.602,0.361,False,0,0/0,0
redact-multi,multi,pii,fef2-secret-ru,hf,base,19298,22864,84.40342897130861,83.5,85.3,11.7,0.274,0.868,0.163,False,0,0/0,0
redact-multi,multi,pii,rules-ru,rules,base,20223,22864,88.44909027291813,87.7,89.2,11.1,0.322,0.847,0.199,False,0,0/0,0
redact-multi,multi,pii,spacy-ru-lg,spacy,base,20894,22864,91.38383484954514,90.7,92.1,6.8,0.096,0.195,0.064,False,0,0/0,0
redact-multi,multi,pii,natasha,natasha,base,21652,22864,94.69909027291813,94.2,95.2,4.1,0.076,0.515,0.041,False,0,0/0,0
redact-multi,multi,pii,spacy-alrosait,spacy,base,22842,22864,99.9037788663401,99.9,99.9,0.0,0.002,0.339,0.001,False,0,0/0,0
redact-ru,ru,pii,bardsai-eu,onnx,base,726,9230,7.865655471289274,6.7,9.5,77.8,0.753,0.699,0.817,False,0,1/1,277
redact-ru,ru,pii,pplx+ov100,pplx,ov100,846,9230,9.165763813651138,8.2,10.3,87.2,0.713,0.629,0.824,False,0,1/1,248
redact-ru,ru,pii,pplx,pplx,base,881,9230,9.544962080173347,8.5,10.8,87.1,0.709,0.625,0.821,False,0,1/1,273
redact-ru,ru,pii,pplx+sent300,pplx,sent300,921,9230,9.978331527627303,9.1,11.0,84.3,0.688,0.602,0.802,False,0,1/1,249
redact-ru,ru,pii,gliner-nvidia+sent300,gliner,sent300,946,9230,10.249187432286023,9.2,11.4,65.9,0.615,0.534,0.727,False,0,1/1,356
redact-ru,ru,pii,gliner-nvidia,gliner,base,1191,9230,12.903575297941495,11.7,14.3,63.5,0.624,0.568,0.692,False,0,1/1,289
redact-ru,ru,pii,gliner-urchade,gliner,base,1198,9230,12.979414951245937,11.7,14.5,80.6,0.67,0.598,0.763,False,0,1/1,465
redact-ru,ru,pii,gliner-nvidia+ov100,gliner,ov100,1208,9230,13.087757313109426,11.8,14.6,63.5,0.628,0.574,0.693,False,0,1/1,273
redact-ru,ru,pii,nym-base+sent300,hf,sent300,1324,9230,14.344528710725895,13.3,15.5,61.4,0.67,0.627,0.719,False,0,1/1,274
redact-ru,ru,pii,gliner2-fastino,gliner2,base,1325,9230,14.355362946912242,12.7,16.1,76.7,0.685,0.683,0.687,False,0,1/1,477
redact-ru,ru,pii,gliner2-hivetrace-omni,gliner2,base,1432,9230,15.514626218851571,14.0,17.3,77.8,0.705,0.724,0.688,False,0,1/1,410
redact-ru,ru,pii,nym-base+ov100,hf,ov100,1440,9230,15.601300108342361,14.4,16.8,60.8,0.675,0.646,0.708,False,0,1/1,287
redact-ru,ru,pii,nym-base,hf,base,1454,9230,15.752979414951247,14.5,17.1,60.6,0.674,0.645,0.707,False,0,1/1,270
redact-ru,ru,pii,apararti,opf,base,1555,9230,16.84723726977248,15.6,18.2,77.5,0.648,0.563,0.764,False,0,1/1,370
